	B_cell	CD4+_T_cell	CD8+_T_cell	Endothelial_cell	Epithelial_cell	Fibroblast	Macrophage	Mast_cell	Myeloid_cell	NK_cell	Plasma_cell
LRMP	0.127796252184199	0.04081232852086	0.0729574219684741	0.0259309433194536	0.0102270234206371	0.00354779407351272	0.0482170151927117	0.0379287918154445	0.0404984895426352	0.088085710619611	0.0522296069767896
KRAS	0.201248667742084	0.186425647176334	0.202720895947932	0.237515057169529	0.180489785384757	0.139603371693634	0.132120713552836	0.130677833227675	0.184870685195688	0.191098089820525	0.0643103497768849
RASSF8-AS1	0	9.59771781445507e-05	0.00031348168039344	0.0191576571885424	0.00203856298910876	0.0461480074554171	0.00689335127079857	0.000470888030271702	0.00142799171932416	0.00160039113007684	0.00416528446791036
RASSF8	0.000155031800617299	0.000239942945361377	0.00027429647034426	0.0303340045652028	0.00149520923537966	0.0301239900589241	0.0058027751491394	0.000470888030271702	0.0027131842667159	0.0044455309168801	0.00206071968412407
BHLHE41	0.0277800669624838	0.000747900361153929	0.00289010075892592	0.00251813421234411	0.0129082681334493	0.0334596858869475	0.0886904909802943	0.00117722007567925	0.008842811947585	0.00124474865672643	0.0754090387943639
SSPN	0.0804422321170278	0.000527874479795029	0.00202802613784396	0.00696489163158847	0.0103096314217439	0.202120584046675	0.0132178030171717	0.00188355212108681	0.00659302705838769	0.000355642473350408	0.0412525065242064
ITPR2	0.0800292816827822	0.0588438373713504	0.0603466531271033	0.0550279225336028	0.0278592856914795	0.0566217612750536	0.193540432082896	0.0836987551986229	0.104845103477373	0.0814263947719527	0.0519981236217008
FGFR1OP2	0.19757925022794	0.284290149622838	0.290086109563286	0.157637138421725	0.0639476496200494	0.121554584529068	0.144995322947504	0.138126676756764	0.116905084381008	0.303519279348975	0.136706670105646
TM7SF3	0.0384686356251712	0.0448616100238864	0.0502099253075768	0.0429708854404442	0.0798025427535451	0.0533364279640358	0.0737382759580364	0.0629927813801737	0.0281099634462363	0.0670525118534153	0.0233810422739341
MED21	0.0838523891403277	0.0965445692816724	0.0959192329451979	0.0750250869051737	0.0503896176834862	0.0966646416689258	0.0464653180903689	0.0848628757607965	0.0386691571820574	0.101882789803033	0.0185324335719478
STK38L	0.0583124670502356	0.0336829387345825	0.0359353719225707	0.0824505070706517	0.0363094819112899	0.0728393360671511	0.0677573883244437	0.0329313601594744	0.112429826846785	0.0441972683305778	0.0323040200254692
ARNTL2	0.00272622840027449	0.00281140969126177	0.00217810843116655	0.0396787883053143	0.0409294545639078	0.0146014671476159	0.00677957136591348	0.00447343628758117	0.0217540044327203	0.00248949731345286	0.00315684717567943
PPFIBP1	0.00969100297510305	0.00716848504856697	0.00722198164734922	0.347770782285013	0.0747674447519562	0.22661799177482	0.0142161576825726	0.0176452016216832	0.0225410282322977	0.0115014242428071	0.00423148070344259
REP15	0.000620127202469197	0.000863794603300956	0.00143358944023213	0.00863636507756867	0.0800161401654749	0.00258263973525941	0.00170669857327629	0.00414027417718316	0.00114239337545932	0.000711284946700816	0.00457149451884421
MRPS35	0.0784381849790485	0.0785239279078949	0.0752171658041229	0.080318505090782	0.202471436831655	0.0980180375734637	0.0930083428730203	0.0618955769537175	0.0582354354618454	0.103453254170083	0.0157883896537477
KLHL42	0.00821668543271686	0.0176888104809988	0.015785747174141	0.0742776120124452	0.0187560164965297	0.0652923649744975	0.0160623006392989	0.0318072474219124	0.0134473873111436	0.0227477483608348	0.00973776590036215
CCDC91	0.0997626347465364	0.105086604573743	0.0970082919347759	0.033080286868384	0.0526352173714336	0.0832421914736534	0.0679076119322071	0.0852095207112558	0.0522700803773582	0.107479190330628	0.0372452584899728
FAR2	0.00139528620555569	0.00913414084586696	0.0097866977275816	0.0342227662891118	0.0180886499850325	0.0192039904610284	0.0132650259443634	0.0559602628856429	0.017957693801763	0.00729067070368337	0.0110862170079947
ERGIC2	0.101456328100377	0.108135599766843	0.0983548636337905	0.0961214531896719	0.053835773662573	0.202557193083722	0.0817116093713186	0.123000912564366	0.0600432943979736	0.0950113810163405	0.122990125967213
TMTC1	0.000155031800617299	0.000479885890722754	0.00027429647034426	0.123027632155949	0.00178821314834102	0.0617146289412863	0.00136535885862103	0.000470888030271702	0.0027131842667159	0.000533463710025612	0.000745366694257642
IPO8	0.0293273540956131	0.0265386279342999	0.0294813611219272	0.0541325383136923	0.0237833513285756	0.0418645713639497	0.0345333133316862	0.0280578456257778	0.0209322112628472	0.0386476409063163	0.0106800069570608
CAPRIN2	0.0150000844279846	0.0151607860049712	0.0183165224957502	0.0248149519287831	0.0228926911992684	0.0244871580629189	0.0161095235664906	0.0242330311129536	0.00773542043384702	0.0223316733396874	0.009207470929065
DDX11-AS1	0	0	0	0	0.000321878366701383	0	0	0	0	0	0
DDX11	0.0122095120168732	0.0109975413586184	0.0185908189660944	0.0243443485804382	0.0295076727503983	0.0100806260634319	0.00637167467356483	0.0103018263953268	0.00522430235028146	0.0191611073534322	0.0130732900779632
AC024940.1	0	4.79885890722754e-05	3.918521004918e-05	0.000385724641380047	0.000393406892635024	0.000166621918403833	0	0.000235444015135851	0.000142799171932416	0	0.000438450996622143
DENND5B	0.0483876399916347	0.000795888950226204	0.00115929296988787	0.0144222346982694	0.0135310458863305	0.0108791584832814	0.00764258767780248	0.00612154439353213	0.0109362692275781	0.00160039113007684	0.0455534762899235
AMN1	0.0222485788251043	0.011877644884054	0.0120402303410072	0.0220833641290141	0.0129770494061701	0.0244730014480563	0.0230222088877908	0.0105949806811133	0.0118173294086692	0.0111289354291495	0.00626984925169664
H3F3C	0	0	0	0	0	0	0	0	0	0	0
KIAA1551	0.232357644018361	0.262441348480391	0.329173593533372	0.119734246048925	0.0938992147081666	0.0590537000753725	0.125756295533024	0.0587993998648733	0.0949982763332946	0.271696639874331	0.06107493088382
BICD1	0.0346511228744882	0.0210480117160581	0.0253514168063713	0.0350816079188624	0.0125863315389279	0.0430671306949196	0.010079188607581	0.00932004251017188	0.0064259627369587	0.0211909434382478	0.0259058606938231
FGD4	0.0142923003087787	0.00385272608338049	0.00460835752541128	0.0586742290000041	0.104343031506405	0.0616914731787361	0.1273293244155	0.00765423195818186	0.160009950240313	0.0188391575606961	0.0255171229163694
DNM1L	0.0713591573011634	0.0661959660546324	0.0762343853255443	0.0924604208909054	0.0559235837600712	0.0788957293416638	0.0599129053154359	0.0839742070383703	0.0822527532210348	0.0787520800799206	0.0203781529173469
YARS2	0.0402966117075479	0.0317340963343725	0.0346116774005305	0.0298512203534713	0.0244216135555526	0.0347139854874474	0.0240934509589483	0.0292350657014571	0.020277482414403	0.0448580142563571	0.0121889377060956
PKP2	0.00170534980679029	0.00129569190495143	0.00127684860003541	0.00205719808736025	0.0884710033802309	0.00947702879171134	0.0124600117839795	0.00282532818163021	0.0233383237612487	0.00177821236675204	0.0110969639898908
ALG10	0.00992203523950716	0.0071982883608413	0.00748437511939338	0.00668589378392082	0.00407712597821752	0.0104138699002396	0.0112642105836235	0.00871142856002649	0.0064259627369587	0.010491452963837	0.00539294725845235
ALG10B	0.00651133562592657	0.00475087031815526	0.00501570688629504	0.0142718117310618	0.00468511844865347	0.0104138699002396	0.00864727277126655	0.00706332045407553	0.00528356936149938	0.00586810081028173	0.00241148048142178
CPNE8	0.00434089041728438	0.00512301642779831	0.00462090854796396	0.164176411850359	0.00462574440759227	0.0918592905349664	0.0756680855448326	0.0209945251717023	0.0366779137621813	0.0105954717191239	0.00149073338851528
KIF21A	0.0197156348647169	0.0409798742381045	0.0830902649417596	0.00707161842530087	0.0773897336215406	0.0157474000191356	0.00520598674802398	0.0360275372483186	0.00704568972368152	0.0831337020422878	0.0338244835442423
ABCD2	0.000155031800617299	0.000287931534433652	0.0009796302512295	0.000128574880460016	3.57642629668204e-05	0	0.000113779904885086	0	0.000142799171932416	0.000711284946700816	0.00125331052968478
SLC2A13	0.0110336016227718	0.00798241470813235	0.0144563962703081	0.0153756222583457	0.026734951810814	0.0263341557802236	0.0303041228004363	0.0181691969900721	0.0185288904894927	0.0202280347734834	0.00684728592592876
LRRK2	0.0539130663829268	0.000767817425156406	0.00105800067132786	0.00655731890346081	0.00096563510010415	0.0163289480035756	0.0482147907945866	0.00211899613622266	0.0697965849382769	0.00337860349682888	0.011187950792488
PDZRN4	0	0	0	0	0	0.000249932877605749	0	0	0	0	0
GXYLT1	0.0285521950925266	0.0223355491599422	0.033254278213753	0.0534484813779227	0.020249349273307	0.0185925005168899	0.0239990051045649	0.0388305600513763	0.0252161864208196	0.0418954857806756	0.00989824554176433
YAF2	0.0786575607905027	0.093292665951401	0.0903923400423959	0.112414098421828	0.0436793608633266	0.0752789165624391	0.0514630790791244	0.13174774601647	0.0698534904124112	0.114129481184027	0.0332330032848413
PPHLN1	0.139057095689143	0.124659267850221	0.128917009660984	0.0909929431418363	0.0582382708852445	0.0852054485923563	0.0765441054791602	0.102694691034493	0.0821181315277057	0.131777659333235	0.0388964715198903
ZCRB1	0.0649063563473627	0.0838709690101868	0.0955847634095101	0.134478128104121	0.103640985063856	0.179230124507185	0.112522894005013	0.102810878228905	0.0681884306482154	0.0929914384584004	0.0435341622742667
PRICKLE1	0.0159682754635818	0.000863794603300956	0.00074451899093442	0.0259939739396708	0.0057789670903596	0.050126512939802	0.00102401914396578	0.00565065636326042	0.00171359006318899	0.000711284946700816	0.00397170670874206
PUS7L	0.0334752124803867	0.038112110492039	0.0375284123469529	0.0502437765897833	0.037711775060595	0.0512032914669823	0.0387818379134378	0.0384973979409783	0.0204095448741107	0.0503402563193899	0.0290883556086453
IRAK4	0.0717072211342914	0.0925829191560724	0.085869066235035	0.0687030696758854	0.0538469081350919	0.0496644818167069	0.0551598137888271	0.0925125047864449	0.0532724663059322	0.104389422967665	0.0270037025295341
TWF1	0.0647721113943543	0.0662688203712215	0.0676206899943855	0.116045710384817	0.135406942348428	0.140850070198777	0.0702776558842922	0.0553431523545252	0.0505914921758906	0.0678849514065823	0.0202035583065403
TMEM117	0.0242639922331292	0.0108218959244639	0.00962995688738488	0.0149146861333618	0.0317048354932902	0.0130594000373938	0.0130374661345932	0.0270583592945838	0.00314158178251314	0.0122260791230992	0.0135441247887447
NELL2	0.00771358979897156	0.066311805552622	0.0973367411390381	0.00341815837556423	0.00742488060630385	0.00218024155411238	0.00211459526562495	0.00845828209885157	0.00288024858814489	0.0148332546363025	0.00270019881853785
ANO6	0.0295147914212613	0.0427392876791028	0.0463181660850877	0.155273407792403	0.0516319304318727	0.133647201498235	0.0873249468765354	0.0377379585574536	0.0896946303238393	0.0475927181677139	0.0128954702481194
ARID2	0.0499468359850903	0.0618049009733499	0.0572254473003408	0.0557943445363116	0.0329368963586992	0.0343948982655023	0.0316888157095591	0.0557648266951185	0.0459708291414386	0.0613218762966349	0.0210241538740707
SCAF11	0.278160337097659	0.270686423206515	0.270629263456226	0.254569903126779	0.138202558610474	0.173521131684342	0.204853163766147	0.232374954563752	0.237722499448522	0.302324706241106	0.0535418775160899
SLC38A1	0.244444280287135	0.273737703749759	0.326981193776954	0.0510643679917845	0.0777123194365131	0.0172753105144952	0.0167107607638563	0.0550227267106865	0.0982154452893446	0.375121960948524	0.0808110831678901
SLC38A2	0.22206047358637	0.324981241658908	0.3704965401485	0.593239220362257	0.333238800382335	0.494700968557416	0.270349970943194	0.364870484674064	0.443745873105746	0.328028160593965	0.226282950853201
AMIGO2	0.00387579501543248	0.00969369499259962	0.0126797447243468	0.016071860057502	0.00519189537262517	0.0172878383993844	0.00261693781235698	0.00447343628758117	0.00356997929831039	0.00782413441370898	0.0033760726739905
PCED1B	0.0571076734654732	0.11449162148911	0.107480076555237	0.0120545234531329	0.0117853734350431	0.00901174020866953	0.0181103389272304	0.0102618185707153	0.00902061298123876	0.0591877319456603	0.0243605352237495
RPAP3	0.0465505712901269	0.0343445371611995	0.0372733254460354	0.036998050262376	0.0278725153360255	0.0349701823074978	0.0381636763088334	0.0271518577838682	0.0330108738658846	0.0403386808580887	0.0168588694061603
RAPGEF3	0.00201541340802489	0.00124770331587916	0.00050940773063934	0.220910433449665	0.0214633443804366	0.00346448311431081	0.00102401914396578	0.00447343628758117	0.00273744941621247	0.000355642473350408	0.012912810436561
SLC48A1	0.00892750042496646	0.00473095325415278	0.003918521004918	0.0471579794587429	0.0160466987788804	0.0139270868015826	0.0505420606157303	0.00884915447990018	0.00708069158540286	0.0044455309168801	0.0124669090613155
HDAC7	0.0627386896043878	0.0705330689894866	0.0475263128472044	0.342654764491418	0.0500580112644223	0.0716132343575547	0.0218394113098734	0.0369916186874345	0.0222794625465039	0.0677068406590349	0.0380303878927776
AC004466.1	0	0	0	0	0	0	0	0	0	0	0
VDR	0.00334635560274368	0.0360596482852468	0.0165643249706416	0.004725755266912	0.0365572617357358	0.0265982452726919	0.0273952925987409	0.0329844674975916	0.120409993026368	0.0147022065029608	0.0224347188261204
TMEM106C	0.0298248550224959	0.0520483584795047	0.0798972055561713	0.0354603883097544	0.144124195667323	0.0858928993777883	0.0398276007511683	0.0512828938265651	0.0100687374837588	0.0836947741521127	0.0167422348644203
SENP1	0.0211370124418397	0.023739919023305	0.0241100411073502	0.0302272777714904	0.0106550613387196	0.0166905050701084	0.0161760805441839	0.0185423669250816	0.0197548160256665	0.0288238866816902	0.00726753956203147
PFKM	0.015438836050893	0.00427098442743251	0.00360503932452456	0.040234270360624	0.0166668457341888	0.0730465481227204	0.00730124796314722	0.00211899613622266	0.00502223616713112	0.00764631317703377	0.00727828654392757
ASB8	0.0395214527044614	0.0420960234321161	0.0520114428047575	0.045088600507996	0.0274824966604338	0.0485090275427959	0.0483865728509768	0.0407541199970747	0.0290124970517769	0.067562176409702	0.0259711997572775
ZNF641	0.00899184443580336	0.00926179769094914	0.0109326736037212	0.0138860870896817	0.00786813785270048	0.0177452343100082	0.0162233034713756	0.0103595366659774	0.0167910352768071	0.0149369838807171	0.00333222757432828
KANSL2	0.0812695360877206	0.103034393198473	0.12764930016742	0.0545451383218713	0.0386169609599643	0.0466731799578559	0.0304007930529449	0.0627219324729597	0.0425462082486821	0.126132156919575	0.0238683493176469
CCNT1	0.169820780448675	0.135745182971114	0.150664935081927	0.0842589539029108	0.0513404965051725	0.0435829174335944	0.056160578097491	0.104248554277657	0.104759477065888	0.179934651822976	0.030551144595294
ADCY6	0.000620127202469197	0.00062385165793958	0.00047022252059016	0.0276339320755424	0.0289373761488515	0.0328261466555285	0.00170669857327629	0.00400254825730947	0.00142799171932416	0.00106692742005122	0.00100843729223093
CACNB3	0.00186038160740759	0.00451092737279388	0.00560348503703274	0.0276435992989034	0.0124459635124535	0.0523067544939144	0.00227559809770172	0.00376710424217362	0.00214198757898623	0.00497899462690571	0.0021484098834485
DDX23	0.0459220709151279	0.0562830387905467	0.0630947346870395	0.0841345689711129	0.0740166035784667	0.046394933850525	0.0364140183594779	0.0421536845743841	0.0313836076884571	0.0772423377715393	0.0197278554168015
RND1	0.0396914242384487	0.0236277891835325	0.0228687930032616	0.221742579006475	0.0752609927910232	0.00965005029118715	0.0129430202802098	0.00706332045407553	0.0175292962859658	0.0151284645618559	0.0353011915840822
FKBP11	0.0500934568376498	0.175579813010741	0.234896566551319	0.119649336013007	0.150797667754352	0.239287245811587	0.016631570654	0.063438294405562	0.022029098555786	0.168889138207578	0.957425976936242
ARF3	0.0581082700261013	0.092662129709319	0.0948288427536168	0.210479047325707	0.106379739004084	0.175908429355591	0.174206987994468	0.0936054896069233	0.178131589957682	0.0900623131524611	0.0221509400521972
WNT10B	0	0	0	0	0	0	0	0	0	0	0
PRKAG1	0.0452667219464326	0.0533185706936692	0.0558941427757608	0.0645012811541744	0.0567453492415175	0.086830691023153	0.0620360554072491	0.0483729470631784	0.051068419990681	0.0690556080710482	0.024145463500789
KMT2D	0.0428034642963682	0.0341652054549239	0.0439052945265265	0.0765919598607255	0.0429901006972391	0.0294999722298964	0.0306454625150916	0.0352188841751155	0.039342567729904	0.0440729268282679	0.0135009940926892
RHEBL1	0.0317848024069664	0.0162409983477632	0.0259865708564235	0.0130297590999568	0.0151452243201818	0.00812989682961813	0.0138339254687888	0.00861371046476433	0.0127226547392568	0.0435731557988567	0.0062516518911772
LMBR1L	0.0597492758220547	0.0729545151737694	0.0677600728964786	0.0996416984156389	0.0322536111772632	0.0514485891321168	0.0519074194743513	0.0640368784685126	0.0542477953599625	0.0668915369570473	0.0260382531648876
TUBA1B	0.808470727482284	0.710887450973255	0.882255880213862	1.04572157002916	0.707833394583658	1.0970474103813	1.2335920486072	0.944600178437479	0.659413169927342	0.737469604203042	0.16846699140309
TUBA1A	0.651505910502989	0.583027878416593	0.589822505033973	0.726277258583735	0.104278372574845	1.0138513166026	0.395563117182354	0.869497283905938	0.323609880915134	0.412133966681806	0.0502116259724341
TUBA1C	0.181688326169509	0.292920084340247	0.32943783832053	0.293423915767887	0.532749255514871	0.471299304578445	0.526984463101826	0.307427965666183	0.367401760597389	0.232479160742083	0.0716104195980773
PRPH	0	0	0	0	0.000107292788900461	0	0	0	0	0	0
TROAP	0.00179603759657069	0.00163161202845736	0.0155426270689898	0.0104364134040089	0.0506063472691278	0.00720094839350786	0.0101565248095878	0.0137357685271024	0.00199918840705382	0.00337860349682888	0.00136664846815198
DNAJC22	0.000310063601234599	0.000335920123505928	0.0005877781507377	0.00128574880460016	0.0339592164744717	0.0147460397787392	0.000341339714655259	0.0010795019804171	0.00128519254739174	0.00142256989340163	0.000613831395271
SPATS2	0.0366345977967071	0.0166775865360719	0.023725093195608	0.112435946508576	0.0402047328491192	0.083393299324476	0.0250338034728441	0.0308700742939024	0.0278378935396433	0.028384548200076	0.141711258435939
MCRS1	0.0606179010805889	0.067420300425148	0.0751329124563354	0.0709422060405618	0.0795454624537696	0.0766667540005192	0.0476483009134241	0.0653295190854931	0.0500338239254327	0.0880290006609297	0.0265900420999769
PRPF40B	0.00542611302160548	0.00407903007114341	0.00398062809342883	0.0106717150781813	0.0121956136716857	0.022910513780527	0.00295827752701224	0.00635698840866798	0.00214198757898623	0.00497899462690571	0.00381452367061264
FMNL3	0.0417212725650908	0.0232473323523154	0.0303212799357431	0.170258487462165	0.0038031663593554	0.0345677841263508	0.0522744236675714	0.0845159048527983	0.0472935827841732	0.0393589258530171	0.00296326941651113
TMBIM6	0.566367171430168	0.601000712858222	0.617281679906567	0.660243853416987	0.683492107893623	0.74040491156029	1.01244624008754	0.576644362801616	0.746144164318512	0.620280887505765	0.464057245894077
NCKAP5L	0.0124932318391643	0.0107259187463194	0.0120402303410072	0.051422798600671	0.0103750244774213	0.0308612608068521	0.0362314570787743	0.0367515717397652	0.04233061362826	0.0161381463299537	0.00289377657770614
BCDIN3D	0.01388851804472	0.012857333729502	0.0114066084333462	0.0122364617304491	0.0150452994158094	0.0209597845467133	0.00932995220057707	0.0102618185707153	0.00671156108082353	0.0158260900640932	0.00886416051039062
FAIM2	0	0.000411980237648001	7.837042009836e-05	0	0.00292390329545019	0.00191615206164408	0	0.00141266409081511	0	0	0
AQP5	0.00235182078820299	0.00100776037051778	0.00113637109142622	0.00130759689134777	0.123915600258143	0.000833109592019165	0.000588233574927136	0.00258988416649436	0.000285598343864831	0.00160039113007684	0.00245202897781124
RACGAP1	0.00644699161508967	0.0131814912500727	0.0218898650257614	0.00922587608301255	0.021922202556569	0.0213983886300034	0.0193146949537747	0.0181691969900721	0.00842515114401252	0.0121958628492007	0.00169176152630692
SMARCD1	0.0589678026655044	0.048193400469338	0.0592719073884266	0.0866111333132458	0.0285169712610788	0.0465505412751916	0.0259804864148031	0.0496032744769749	0.032380410166937	0.0658176567235643	0.0213567173108489
GPD1	0.00186038160740759	0.000767817425156406	0.00043103731054098	0.000385724641380047	0.0215341737147197	0.000583176714413415	0.000341339714655259	0.000470888030271702	0.000428397515797247	0.000533463710025612	0.00100843729223093
COX14	0.161073860605613	0.190617545658083	0.180614551678948	0.260514008625517	0.252678973251352	0.225077252347425	0.181150527571135	0.138416741136631	0.145093659217253	0.192550875987825	0.0598495502960388
CERS5	0.025942998260976	0.0420036543958394	0.0421648181553088	0.0553745909447973	0.0177633834012878	0.0910558719251969	0.0419290071492168	0.0379464942614836	0.0374376481957895	0.0455390829291594	0.0104169363590876
LIMA1	0.0145116761202329	0.0745450458950091	0.0483391503896592	0.225596680845886	0.19647341847063	0.223657695457101	0.039230627104915	0.0330467807007756	0.0317177363313151	0.0401073798870481	0.0298246220574574
LARP4	0.0558762592722895	0.0592740927090977	0.0551306056077982	0.0962619996006713	0.0636731482141093	0.0559615375438829	0.0688265912426139	0.0525359099454897	0.0591864993663791	0.0677504268665248	0.0460466621365751
DIP2B	0.0474954494198243	0.0326141998598081	0.0269831124634931	0.0615583660702647	0.0452635872808398	0.0250420215476072	0.0533177768620389	0.0448543863496463	0.0506587041742862	0.0336250600719207	0.011476669129604
ATF1	0.0838407326873778	0.083153407794324	0.0825086249085759	0.056580488322484	0.0347853487087811	0.0805398992384216	0.0555506008287992	0.0667867939334532	0.0557000522287832	0.0943567626998487	0.0188467996482066
METTL7A	0.0406122455935436	0.0105883756529653	0.00775725749428949	0.0312705713185828	0.0658143864413033	0.0836229269835961	0.0955025754640282	0.0622514277692436	0.0515241068724474	0.019610875055194	0.0824837863850693
SLC11A2	0.00830737322249726	0.0169725897867825	0.0122065759659174	0.0227577538414228	0.0227886119439513	0.0319018334318894	0.0951484173720722	0.0827300708269736	0.0584104447704521	0.0114107754211116	0.00893365334919561
LETMD1	0.0694577445888187	0.0789613878363299	0.0654770332031729	0.0477163938197728	0.0715238787012226	0.100699773612761	0.0650802239624565	0.107311222827592	0.0428103331680974	0.0651266945238865	0.0353342714653548
CSRNP2	0.0260980300615933	0.0278787002864558	0.0324447058964685	0.0410275677301317	0.0595424911772003	0.0310828804547328	0.0277537419657728	0.0366538536445031	0.0178741616410485	0.0315952239871051	0.0155220224525017
TFCP2	0.0147280210586434	0.0140570484563088	0.0175653449579416	0.0379636186858389	0.0241206559415527	0.0248691356867588	0.0247761303882588	0.0251347993488854	0.0337141330133219	0.0257404931104147	0.00749751204223864
POU6F1	0.000155031800617299	0	0	0.00115717392414014	3.57642629668204e-05	0.000416554796009582	0.000113779904885086	0	0.000142799171932416	0	8.76901993244285e-05
DAZAP2	0.686452222368962	0.616353709403702	0.594450185031227	0.471224945284126	0.332313366899043	0.501466839273728	0.606325992109225	0.529137578309246	0.577737367213231	0.582881608354524	0.10435682333591
SMAGP	0.0435350283606988	0.0132766748183444	0.0155345544266676	0.145115992236062	0.172463170213334	0.0201345676271121	0.00982373992112082	0.0112259000098312	0.0179712222390348	0.0188391575606961	0.0053896506551796
BIN2	0.071616533344511	0.163787671517773	0.196610298520289	0.0138255701094902	0.0176677701024584	0.00655488127719967	0.119001647665124	0.0738501143875287	0.0872161873597992	0.262853361265009	0.0470235728867244
GALNT6	0.0295938227580918	0.0245414370375211	0.043790975477581	0.0178962701107155	0.152730709532688	0.00344406255700367	0.0418947878444637	0.236517819015164	0.0487028928040949	0.0597449948094247	0.0147444148125557
SLC4A8	0.00728649462901307	0.00494282467444436	0.00991385814244254	0.00398582129426049	0.0133967551022923	0.000916420551221082	0.0102401914396578	0.0448143785250348	0.0131375238177822	0.0142256989340163	0.00447965054416919
ACVRL1	0.000710814992249596	0.000911783192373232	0.00074451899093442	0.472981138041672	0.00132935497220857	0.105019551244999	0.0451728466375044	0.00578838228313412	0.0115667329265257	0.00088910618337602	0.000789211793919857
ACVR1B	0.00263554061049409	0.00379925299777707	0.00380096537477046	0.0151184724974257	0.0283860686940839	0.0258405539674567	0.0188874642109243	0.0406564019018125	0.0191836193379368	0.0124777028411628	0.00246277595970734
GRASP	0.133312962756687	0.0118061310891114	0.0101065077973538	0.216653636551414	0.0128240023866328	0.0210855653505028	0.117694661448284	0.0680125184147162	0.174955254086612	0.0518268973160128	0.0205718020607508
NR4A1	1.4896985026511	0.602807691557753	0.784386375459239	0.688277414379741	0.683930339268858	0.66642800184461	0.936660209085422	1.34054830546447	0.761477646327408	0.919962211418873	1.08842276043192
KRT80	0	0	0	0	0.00759423646165837	0	0	0	0	0	4.38450996622143e-05
KRT7	0.00837474810637786	0.00713594533455107	0.00645159454011387	0.0103080478563962	0.340845568970546	0.0400463491503015	0.00492061003188655	0.0124031200855104	0.00859221546544151	0.0115182705831143	0.00619376320634613
KRT86	0.00398930424978641	0.00490033640837477	0.0251155542281432	0.00163995813587162	0.00572791453099807	0.00188157488947439	0.00286383167262886	0.00202127804096051	0.00149822793419243	0.399465179017583	0.00136256607703695
KRT81	0.00195106939718799	0.000671840247011855	0.00683007867253865	0.00123238540774396	0.00261692666683413	0.000465288583041814	0.000749236407003913	0.0010795019804171	0.000797528020376574	0.230598328325932	0.00101588767085427
KRT72	0	0	0	0	0	0	0	0	0	0	0
KRT73	0	0	0	0	0	0	0	0	0	0	0
KRT2	0	0	0	0	0	0	0	0	0	0	0
KRT8	0.0843504082353897	0.0943525743414144	0.0953755526978071	0.109078189026468	2.03566040642484	0.382909842120469	0.0484611561662825	0.10085205823055	0.0737796792740313	0.122460773507551	0.0742446350984187
KRT18	0.0768065753385569	0.0763027722163077	0.0787656749795257	0.214910325902591	1.84002579115193	0.502239840348312	0.0387824034491091	0.09577560272912	0.0664968561994672	0.0965126773522073	0.0693495670221026
EIF4B	0.444280341180533	0.400560268829129	0.333475717511606	0.380108512620021	0.270222072492374	0.358914596937774	0.246448838635271	0.431967897353047	0.282295348371878	0.34463108192745	0.196985055880747
SPRYD3	0.0347534671172186	0.0337840448371352	0.0380962148570682	0.068855618946377	0.0381044827615795	0.0517660476240886	0.0344860904044945	0.0479151585464124	0.0189572880052899	0.0440124942804709	0.0355923311158997
IGFBP6	0.00308897955939608	0.00286849091873302	0.00839459171098534	0.118803419381244	0.012642827904564	0.952809840444572	0.0116575426312345	0.00488661404720226	0.00433250545696562	0.00631439210532766	0.004910651162168
SOAT2	0	0	0	0	0.000178821314834102	0	0	0	0	0	0
CSAD	0.00722215061817617	0.0105258099289629	0.00564932879395605	0.0282234430809863	0.0228783721971936	0.0210572521207777	0.011444547466202	0.0100263745555794	0.00999594203526909	0.00988418677242308	0.0101431187792182
ZNF740	0.0160589632533622	0.0148284740233331	0.0151617300511934	0.017561395226166	0.0101928149455438	0.0168288137587871	0.00967129191523233	0.0143620849232869	0.00999594203526909	0.0193825147975972	0.0068654832864482
ITGB7	0.0836920528157521	0.095779598041454	0.183259055649885	0.0105990172346032	0.0160347102630371	0.00464499315800019	0.0727306240294249	0.0711225043011606	0.0439069879696106	0.24704597417237	0.165300614529701
RARG	0.00653767940487007	0.0198329262444482	0.0113711355323319	0.0854783211158789	0.0233459966411551	0.0470660567366116	0.00914106049181031	0.0102618185707153	0.0133045881392112	0.0191143342500987	0.00522501723842684
MFSD5	0.0450501623761736	0.0495813051500594	0.0512402896263266	0.0461268667750371	0.0321615378666511	0.0564581458391477	0.0417958931938301	0.0320603938830873	0.0312622819409742	0.0516454375239134	0.011118457953683
ESPL1	0	0	0.000375588768904272	0.000514299521840063	0.00134419848247387	0.000333243836807666	0.000455119619540345	0	0.000142799171932416	0	0
PFDN5	1.45234097346202	1.30331306255135	1.20416974673252	1.09893762159742	0.928393791567637	1.40787117165667	1.28591553805648	1.32705237731249	1.43653940158489	1.18400433042967	0.546335678641151
C12orf10	0.0525299036695458	0.068460678639935	0.0623154546168095	0.12044392235441	0.0830154325760137	0.158497409719033	0.0685111012516613	0.0895671531309801	0.0773140492146182	0.0666834994464735	0.0226323789764037
AAAS	0.0234361456721557	0.0261700899665247	0.0301312463611757	0.040491420121544	0.0389216827590306	0.0648050271041752	0.0403833114080173	0.031198633471767	0.0306318182420267	0.0311791489659577	0.0252804251445782
